Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total TCP Flow Time,Label
192.168.175.102-192.168.175.43-50637-80-6,192.168.175.102,50637,192.168.175.43,80,6,2024-11-07 02:41:28.888843,276054,7,6,259.0,4463.0,259.0,0.0,37.0,97.89279850938985,4086.0,0.0,743.8333333333334,1644.2503965840076,17105.348953465626,47.09223557709723,23004.5,54274.87475719396,164307.0,0.0,275998.0,45999.66666666667,72738.32309220955,165510.0,0.0,275998.0,55199.6,76835.7810255092,164307.0,663.0,1,2,0,0,0,0,152,132,25.35735761843697,21.73487795866026,0.0,4086.0,363.2307692307692,1125.0714906059789,1265785.858974359,2,2,0,3,12,0,0,0,0.8571428571428571,363.2307692307692,37.0,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,276054,NeedManualLabel
192.168.175.102-192.168.175.43-50631-80-6,192.168.175.102,50631,192.168.175.43,80,6,2024-11-07 02:41:28.771097,140216,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,32392.87955725452,92.71409824841672,11684.666666666666,30032.391950066583,104826.0,0.0,140189.0,23364.833333333332,40813.836891018545,104826.0,0.0,139842.0,27968.4,44005.694157688275,105238.0,443.0,1,2,0,0,0,0,152,132,49.9229759799167,42.791122268500025,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,140216,NeedManualLabel
192.168.175.102-192.168.175.43-50568-80-6,192.168.175.102,50568,192.168.175.43,80,6,2024-11-07 02:41:27.419586,694022,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,6802.378022598707,18.73139468201296,57835.166666666664,155576.74007606975,540186.0,0.0,693756.0,115626.0,213959.1277538773,542699.0,0.0,693998.0,138799.6,229276.89455394322,540186.0,1081.0,1,2,0,0,0,0,152,132,10.08613559800698,8.645259084005982,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,694022,NeedManualLabel
192.168.175.102-192.168.175.43-50587-80-6,192.168.175.102,50587,192.168.175.43,80,6,2024-11-07 02:41:27.982970,518710,7,6,257.0,4463.0,257.0,0.0,36.71428571428571,97.1368695633714,4086.0,0.0,743.8333333333334,1644.2503965840076,9099.496828671126,25.062173468797592,43225.833333333336,110189.09026910664,380103.0,0.0,518661.0,86443.5,149764.25501266983,381418.0,0.0,518323.0,103664.59999999999,160039.72843734772,380103.0,474.0,1,2,0,0,0,0,152,132,13.495016483198704,11.56715698559889,0.0,4086.0,363.0769230769231,1125.0870678558217,1265820.9102564103,2,2,0,3,12,0,0,0,0.8571428571428571,363.0769230769231,36.714285714285715,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,518710,NeedManualLabel
192.168.175.102-192.168.175.43-50618-80-6,192.168.175.102,50618,192.168.175.43,80,6,2024-11-07 02:41:28.619601,244589,7,6,260.0,4463.0,260.0,0.0,37.142857142857146,98.27076298239909,4086.0,0.0,743.8333333333334,1644.2503965840076,19309.944437403155,53.1503869757021,20382.416666666668,46554.44435664613,135729.0,0.0,244561.0,40760.166666666664,62024.88739019739,137117.0,0.0,244558.0,48911.6,65075.82060028133,135729.0,769.0,1,2,0,0,0,0,152,132,28.619439140762665,24.53094783493943,0.0,4086.0,363.3076923076923,1125.063804458469,1265768.564102564,2,2,0,3,12,0,0,0,0.8571428571428571,363.3076923076923,37.142857142857146,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,244589,NeedManualLabel
192.168.175.102-192.168.175.43-50477-80-6,192.168.175.102,50477,192.168.175.43,80,6,2024-11-07 02:41:25.069305,211114,7,6,88.0,3823.0,88.0,0.0,12.571428571428573,33.26087362481199,3487.0,0.0,637.1666666666667,1402.5816791426682,18525.535966349933,61.57810472067224,17592.833333333336,39690.7585026433,132034.0,0.0,211103.0,35183.83333333333,52457.18685715682,132034.0,0.0,211082.0,42216.4,56068.602526726136,133450.0,563.0,1,2,0,0,0,0,152,132,33.1574410034389,28.420663717233342,0.0,3487.0,300.84615384615387,961.9078131638403,925266.6410256414,2,2,0,3,12,0,0,0,0.8571428571428571,300.84615384615387,12.571428571428571,637.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,211114,NeedManualLabel
192.168.175.102-192.168.175.43-50632-80-6,192.168.175.102,50632,192.168.175.43,80,6,2024-11-07 02:41:28.802768,217713,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,20862.32792713343,59.711638717026545,18142.75,57975.488480634485,201954.0,0.0,217697.0,36282.83333333333,81304.56945686796,201954.0,0.0,217552.0,43510.4,88820.18140490369,202195.0,473.0,1,2,0,0,0,0,152,132,32.15242084762968,27.559217869396868,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,217713,NeedManualLabel
192.168.175.102-192.168.175.43-50463-80-6,192.168.175.102,50463,192.168.175.43,80,6,2024-11-07 02:41:25.749617,211441,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,21481.16968799807,61.482872290615354,17620.083333333332,34389.68502448566,107072.0,0.0,211408.0,35234.66666666667,43568.552923716285,107072.0,0.0,210608.0,42121.600000000006,44857.63162272391,107646.0,404.0,1,2,0,0,0,0,152,132,33.10616200263904,28.376710287976316,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,211441,NeedManualLabel
192.168.175.102-192.168.175.43-50615-80-6,192.168.175.102,50615,192.168.175.43,80,6,2024-11-07 02:41:28.592968,122232,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,37158.84547418025,106.3551279534001,10186.0,30227.23249594042,105262.0,0.0,122176.0,20362.666666666664,42009.200190751864,105262.0,0.0,122185.0,24437.0,45835.52406703778,105703.0,131.0,1,2,0,0,0,0,152,132,57.268145821061594,49.086982132338505,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,122232,NeedManualLabel
192.168.175.102-192.168.175.43-50494-80-6,192.168.175.102,50494,192.168.175.43,80,6,2024-11-07 02:41:25.661343,256078,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,17736.783323831023,50.76578230070526,21339.833333333332,40490.81567429454,108038.0,0.0,255826.0,42637.66666666667,52237.08713803505,112836.0,0.0,255941.0,51188.2,52310.50457317344,108038.0,1187.0,1,2,0,0,0,0,152,132,27.335421238841292,23.430361061863966,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,256078,NeedManualLabel
192.168.175.43-192.168.175.40-57701-53-17,192.168.175.43,57701,192.168.175.40,53,17,2024-11-07 02:41:25.137691,8362,1,1,45.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,10762.975364745276,239.17723032767282,8362.0,0.0,8362.0,8362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,119.58861516383641,119.58861516383641,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,8362,NeedManualLabel
192.168.175.102-192.168.175.43-50601-80-6,192.168.175.102,50601,192.168.175.43,80,6,2024-11-07 02:41:28.334328,398273,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,11853.678255869718,32.640927203199816,33189.416666666664,85751.83785410119,289675.0,0.0,398248.0,66374.66666666667,117454.19343329835,291923.0,0.0,398241.0,79648.2,125018.48872546814,289675.0,747.0,1,2,0,0,0,0,152,132,17.575883878646057,15.065043324553761,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,398273,NeedManualLabel
192.168.175.102-192.168.175.43-50646-80-6,192.168.175.102,50646,192.168.175.43,80,6,2024-11-07 02:41:29.039839,411558,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,11471.044178463304,31.587285388693697,34296.5,78658.24568404071,203912.0,0.0,411532.0,68588.66666666666,104688.27930702972,205993.0,0.0,411522.0,82304.40000000001,110058.09324306868,203912.0,1449.0,1,2,0,0,0,0,152,132,17.008538286219682,14.578747102474015,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,411558,NeedManualLabel
192.168.175.102-192.168.175.43-50502-80-6,192.168.175.102,50502,192.168.175.43,80,6,2024-11-07 02:41:25.951333,663712,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,7113.024926474133,19.58680873631937,55309.33333333333,133836.09960037845,440381.0,0.0,662495.0,110415.83333333334,183322.39954071806,448783.0,0.0,663143.0,132628.59999999998,192146.60170114902,440381.0,895.0,1,2,0,0,0,0,152,132,10.54674316571043,9.04006557060894,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,663712,NeedManualLabel
192.168.175.102-192.168.175.43-50547-80-6,192.168.175.102,50547,192.168.175.43,80,6,2024-11-07 02:41:26.975245,260746,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,17419.250918518406,49.85694890813282,21728.833333333336,57844.44943723615,202130.0,0.0,260713.0,43452.166666666664,79159.27753691708,202130.0,0.0,260630.0,52126.0,85642.2582227956,203143.0,724.0,1,2,0,0,0,0,152,132,26.84604941207152,23.010899496061302,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,260746,NeedManualLabel
192.168.175.102-192.168.175.43-50516-80-6,192.168.175.102,50516,192.168.175.43,80,6,2024-11-07 02:41:26.245638,566927,7,6,261.0,4463.0,261.0,0.0,37.285714285714285,98.6487274554083,4086.0,0.0,743.8333333333334,1644.2503965840076,8332.642474251536,22.930641863943684,47243.91666666666,132983.49589496801,458860.0,0.0,566577.0,94429.5,184464.0894133598,461386.0,0.0,566811.0,113362.19999999998,198379.91252694916,458860.0,428.0,1,2,0,0,0,0,152,132,12.347268695969676,10.583373167974008,0.0,4086.0,363.3846153846154,1125.0561866311048,1265751.4230769232,2,2,0,3,12,0,0,0,0.8571428571428571,363.38461538461536,37.285714285714285,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,566927,NeedManualLabel
192.168.175.102-192.168.175.43-50593-80-6,192.168.175.102,50593,192.168.175.43,80,6,2024-11-07 02:41:28.113342,307972,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,14748.093982569842,42.21162962866754,25664.333333333332,62211.23473272088,201403.0,0.0,307956.0,51326.0,83801.9138468806,201403.0,0.0,307406.0,61481.2,89305.01070600685,202202.0,1096.0,1,2,0,0,0,0,152,132,22.72933903082098,19.482290597846557,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,307972,NeedManualLabel
192.168.175.102-192.168.175.43-50663-80-6,192.168.175.102,50663,192.168.175.43,80,6,2024-11-07 02:41:29.353558,7052,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.8224617129893,1410.3999999999999,2559.0334698866286,5982.0,42.0,7052.0,2350.6666666666665,3150.1468748827147,5982.0,352.0,6631.0,6631.0,0.0,6631.0,6631.0,0,0,0,0,0,0,92,52,567.2149744753261,283.60748723766307,0.0,0.0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,0,0,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,7052,NeedManualLabel
192.168.175.102-192.168.175.43-50559-80-6,192.168.175.102,50559,192.168.175.43,80,6,2024-11-07 02:41:27.216260,134455,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,33780.81886132907,96.68662377747202,11204.583333333332,29045.845634596142,101769.0,0.0,134428.0,22404.666666666668,39629.40232033114,101769.0,0.0,134441.0,26888.2,42530.801711230415,102002.0,1317.0,1,2,0,0,0,0,152,132,52.06202818786955,44.62459558960247,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,134455,NeedManualLabel
192.168.175.102-192.168.175.43-50492-80-6,192.168.175.102,50492,192.168.175.43,80,6,2024-11-07 02:41:25.609946,400156,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,11350.573276422196,32.48732994132288,33346.33333333333,69985.98881377919,201173.0,0.0,399584.0,66597.33333333333,91896.51025510526,201173.0,0.0,399923.0,79984.6,95683.58573078248,204420.0,1021.0,1,2,0,0,0,0,152,132,17.493177660712323,14.994152280610562,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,400156,NeedManualLabel
192.168.175.102-192.168.175.43-50564-80-6,192.168.175.102,50564,192.168.175.43,80,6,2024-11-07 02:41:27.352058,491705,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,9601.28532351715,26.43861665022727,40975.41666666667,101658.24732849526,337510.0,0.0,490634.0,81772.33333333333,137401.18338015385,338523.0,0.0,491661.0,98332.2,148799.3472489043,337510.0,337.0,1,2,0,0,0,0,152,132,14.236178196276223,12.202438453951048,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,491705,NeedManualLabel
192.168.175.102-192.168.175.43-50578-80-6,192.168.175.102,50578,192.168.175.43,80,6,2024-11-07 02:41:27.701928,168545,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,26948.29274081106,77.13073659853451,14045.416666666668,42733.76745397726,149103.0,0.0,168483.0,28080.5,59670.12307930997,149103.0,0.0,168496.0,33699.2,65844.35376476862,150990.0,285.0,1,2,0,0,0,0,152,132,41.531935091518584,35.59880150701593,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,168545,NeedManualLabel
192.168.175.102-192.168.175.43-50630-80-6,192.168.175.102,50630,192.168.175.43,80,6,2024-11-07 02:41:28.771097,336529,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,14028.508687215663,38.62965747379869,28044.083333333336,70179.08409653681,230981.0,1.0,336493.0,56082.166666666664,95299.4306833292,232423.0,1.0,336505.0,67301.0,101277.46358642676,230981.0,766.0,1,2,0,0,0,0,152,132,20.80058479358391,17.82907268021478,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,336529,NeedManualLabel
192.168.175.102-192.168.175.43-50617-80-6,192.168.175.102,50617,192.168.175.43,80,6,2024-11-07 02:41:28.615059,119147,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,38120.97660872703,109.10891587702585,9928.916666666666,29179.780261052918,101888.0,0.0,119130.0,19855.000000000004,40595.278444666445,101888.0,0.0,119118.0,23823.6,44185.11709048648,102362.0,742.0,1,2,0,0,0,0,152,132,58.750954703013925,50.35796117401193,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,119147,NeedManualLabel
192.168.175.102-192.168.175.43-50465-80-6,192.168.175.102,50465,192.168.175.43,80,6,2024-11-07 02:41:24.741738,529740,7,6,88.0,3823.0,88.0,0.0,12.571428571428573,33.26087362481199,3487.0,0.0,637.1666666666667,1402.5816791426682,7382.867066862989,24.540340544418015,44145.0,103297.42936166064,350518.0,0.0,529665.0,88277.5,137241.85208128023,350518.0,0.0,529688.0,105937.6,145946.22317244115,351128.0,12.0,1,2,0,0,0,0,152,132,13.214029523917393,11.326311020500624,0.0,3487.0,300.84615384615387,961.9078131638403,925266.6410256414,2,2,0,3,12,0,0,0,0.8571428571428571,300.84615384615387,12.571428571428571,637.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,529740,NeedManualLabel
192.168.175.102-192.168.175.43-50665-80-6,192.168.175.102,50665,192.168.175.43,80,6,2024-11-07 02:41:29.436267,11781,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.29462694168575,2356.2,4602.669844774878,10584.0,49.0,11781.0,3927.0,5765.222719028295,10584.0,566.0,11358.0,11358.0,0.0,11358.0,11358.0,0,0,0,0,0,0,92,52,339.5297512944572,169.7648756472286,0.0,0.0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,0,0,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,11781,NeedManualLabel
192.168.175.102-192.168.175.43-50531-80-6,192.168.175.102,50531,192.168.175.43,80,6,2024-11-07 02:41:26.613828,197743,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,22969.207506713257,65.7418973111564,16478.583333333332,35387.92254032012,102775.0,0.0,197439.0,32906.5,46677.21765379766,102775.0,0.0,196908.0,39381.6,49100.29163660843,104453.0,426.0,1,2,0,0,0,0,152,132,35.39948316754575,30.342414143610647,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,197743,NeedManualLabel
192.168.175.102-192.168.175.43-50518-80-6,192.168.175.102,50518,192.168.175.43,80,6,2024-11-07 02:41:26.300114,562411,7,6,260.0,4463.0,260.0,0.0,37.142857142857146,98.27076298239909,4086.0,0.0,743.8333333333334,1644.2503965840076,8397.773158775344,23.114768381130524,46867.583333333336,128603.7320336872,441668.0,0.0,561664.0,93610.66666666666,178281.54501424613,445296.0,0.0,562389.0,112477.80000000002,190630.8123486337,441668.0,1056.0,1,2,0,0,0,0,152,132,12.446413743685667,10.668354637444859,0.0,4086.0,363.3076923076923,1125.063804458469,1265768.564102564,2,2,0,3,12,0,0,0,0.8571428571428571,363.3076923076923,37.142857142857146,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,562411,NeedManualLabel
192.168.175.102-192.168.175.43-50603-80-6,192.168.175.102,50603,192.168.175.43,80,6,2024-11-07 02:41:28.371966,383845,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,12299.23536844299,33.867837278067974,31987.083333333332,82052.7574989058,274048.0,0.0,383746.0,63957.666666666664,111867.55205092614,275465.0,0.0,383810.0,76762.0,119361.57085092337,274048.0,533.0,1,2,0,0,0,0,152,132,18.23652776511352,15.631309512954449,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,383845,NeedManualLabel
192.168.175.102-192.168.175.43-50545-80-6,192.168.175.102,50545,192.168.175.43,80,6,2024-11-07 02:41:26.892796,215680,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,21058.976261127595,60.27448071216617,17973.333333333332,41728.46668715023,132109.0,0.0,215608.0,35934.666666666664,55768.46773820011,132109.0,0.0,215351.0,43070.2,58757.237126161745,132305.0,647.0,1,2,0,0,0,0,152,132,32.45548961424332,27.818991097922847,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,215680,NeedManualLabel
